id,userId,gameId,score,playedAt
score_002085,260,a2682520-9385-4564-9373-9fbc5ad5bdb5,243,2025-05-27
score_002086,260,36590edc-6b78-4b1c-b886-eeba5635aa90,525,2024-12-24
score_002087,260,99282ea0-c181-4f5f-92da-4401df7de12a,973,2025-05-27
score_002088,260,2f1f48e8-5c31-4b1f-bdfa-be364aa6ea51,681,2025-05-10
score_002089,260,6ea351a8-2bc7-4bd5-a32c-ffa0750c10d2,736,2025-01-29
score_002090,261,af19115a-13ef-4a83-8232-485031aa7073,496,2025-02-16
score_002091,261,6f4fbda7-03d6-44d9-9f0b-20cd59b24a24,745,2025-01-29
score_002092,261,6f3b4a5d-134b-478f-8e83-dd52e07c66e7,809,2025-02-09
score_002093,261,add5b236-fb16-4d87-bc2c-587b4813a12d,1001,2025-05-09
score_002094,261,1432903f-09b7-47e1-8bd8-f0f824b5eccf,410,2025-01-06
score_002095,261,00563f38-a16a-46c6-b4ac-44bb0e52e4c8,594,2024-12-29
score_002096,261,bf58d10a-6373-42e8-aa22-4c49dbc635b0,1027,2025-02-20
score_002097,261,12ddcc3e-23dc-44b5-8342-60187680621a,607,2025-03-14
score_002098,261,5355b69d-f000-458e-85e4-4770008b9274,937,2024-12-26
score_002099,261,bf8577b1-189f-4bbf-bc96-a2f3b772a7ec,997,2025-05-08
score_002100,262,96046e61-f87d-4475-a1fa-02c9809ad139,723,2025-01-11
score_002101,262,ac7c60ef-d668-4f60-ac58-6780e575a458,284,2024-12-09
score_002102,262,a2bfef11-674e-4e5d-9227-62b395729664,771,2025-03-10
score_002103,262,710ccbbd-c89b-4bc6-9420-a044d15d763f,838,2025-01-11
score_002104,262,7a91f21e-1d22-4a62-a9f2-0d34f3d8b566,521,2024-12-11
score_002105,262,137f4dc3-e46e-47f2-9ef1-0f211d6913e2,1193,2025-02-22
score_002106,262,8aa68c99-74eb-4570-abfe-ba4d6601d597,835,2025-04-29
score_002107,263,43cc5b7f-54fd-4dca-902e-1f8b9d7606ce,603,2025-04-20
score_002108,263,e8bf65c9-b45d-4cc5-a819-ced655607a9b,1287,2025-04-04
score_002109,263,00a078a1-dffc-4bf4-9db7-fa8c32a03bb8,628,2025-01-03
score_002110,263,c351ba2a-3cf0-4ecf-8687-4aef0a40b261,629,2025-05-01
score_002111,263,c361cd87-ad53-4fe8-ba15-7c7faa6053e8,679,2025-01-07
score_002112,263,9e868a27-5dc4-4daa-856a-b3b1df63d9f2,793,2024-12-26
score_002113,263,daaa35fa-375a-48ba-ba44-c67059612a0a,994,2025-05-21
score_002114,263,3977bea3-1599-451c-ac5a-1125c449b73b,1198,2025-03-13
score_002115,263,ff50598f-d083-4078-a27a-a833cfcce5e1,880,2025-05-16
score_002116,263,9a43c031-4523-4e65-8758-ec5c69a4f6d6,972,2024-12-17
score_002117,263,454f8292-048a-49a0-9e80-3b8cf542f118,626,2025-03-08
score_002118,263,08a544d5-4631-4126-afd7-aadc6e5182b2,1104,2024-12-15
score_002119,264,8f90a9d5-70cb-43f4-bfcb-92ceac500aae,872,2025-04-08
score_002120,264,0a360330-5e7f-4dd2-94a5-1f851be39641,765,2025-02-08
score_002121,264,3fb771a0-a608-4796-8464-2469a1531846,1045,2025-02-22
score_002122,265,6aff01bf-48af-4c17-95a8-96c77e8d1e12,838,2025-01-17
score_002123,265,da68a37f-954d-49ba-b5b4-d09cc0225f06,627,2025-05-10
score_002124,265,c5aef2a2-68c3-44e8-9ae5-bd1731a6ea78,888,2024-12-25
score_002125,265,eae7bdb9-f167-4e75-9855-19ec6658a6db,778,2025-01-16
score_002126,266,fc4d073c-6a3c-454c-8e53-bfce1039a07a,746,2025-02-22
score_002127,266,d82910a0-9ce1-4c42-a6a1-540c016f806b,442,2025-01-29
score_002128,266,b496994e-4991-43e3-b7f9-10c2e669053e,831,2025-03-27
score_002129,266,97864a6b-0b8d-47bc-9338-1085bd25d59d,1040,2025-03-21
score_002130,266,718876fd-12f6-41df-a8e8-ca5095ba92bc,783,2025-03-27
score_002131,266,709eb829-e172-42c4-9013-389e201875e4,902,2025-02-25
score_002132,266,79b0b210-9758-4628-a1cc-22f1230f292e,434,2025-03-28
score_002133,267,ba0be4fd-4c2b-42b3-8207-827879c38f8d,889,2025-02-25
score_002134,267,8e72cb36-979f-4f3d-894f-11c54bfb508e,901,2025-03-14
score_002135,267,697ff57c-068f-4f87-a6e9-f30c4f62bbb1,507,2024-12-14
score_002136,267,809b9044-a815-4c60-9061-2d91295d4e13,1093,2025-01-03
score_002137,267,a250a461-7679-4afd-93bc-bfa82782cdb3,681,2025-02-09
score_002138,268,0617cc79-1335-4e7f-b93d-f8f477a26484,1067,2025-02-15
score_002139,268,7042ba12-1665-46ec-acfd-c464b50c5f00,837,2025-01-11
score_002140,268,e0351782-a0a8-4f4f-90bc-6012f30ef581,942,2025-03-27
score_002141,268,a79109c7-e5a8-4452-8a8c-e0834075c281,800,2025-01-21
score_002142,268,904d1db4-6d1f-4ae2-b480-fd1b4f269884,855,2025-02-01
score_002143,268,4185982c-b6bc-47e8-a75d-ff66885ff791,499,2024-12-10
score_002144,268,dd34c797-4dca-4e57-a905-2c22566f441a,934,2024-12-19
score_002145,268,6e8bcb1f-4f77-4104-b3bb-bd29ab5c8095,791,2025-01-31
score_002146,268,7354f1d4-9b9c-444a-9dfb-63922b5c77d0,804,2025-05-31
score_002147,268,6813e18c-c857-43ae-818f-1608e6133d43,1029,2025-04-24
score_002148,268,3d0c31f1-a504-49ce-bc26-fbec0232ffce,778,2025-01-21
score_002149,269,5d2c2ecb-8c15-4ea3-84a4-74abc4d799bd,629,2025-02-16
score_002150,269,99db59a9-6fcd-43c6-a532-28e3e01346b0,461,2025-05-13
score_002151,269,8d932901-06bb-434f-98b4-c536ddd85d7d,1096,2025-02-24
score_002152,269,8d434bc5-c6b6-4293-90c1-3e270dad764b,505,2025-01-20
score_002153,269,d666ae43-9539-40db-a33c-a0fc1ed7592c,744,2025-01-02
score_002154,269,43e187a2-a95d-49ec-8cd3-413bef40a21c,1166,2025-04-13
score_002155,269,7b5aa221-2bc8-4c42-9151-f42a46cb04a6,750,2024-12-18
score_002156,269,92471e2f-e6c4-4aad-8866-8b32083a82ec,688,2025-03-03
score_002157,269,cc18b17e-e0b8-4bfe-8a91-3e51dad22a9a,561,2025-01-01
score_002158,270,bbbf40e0-bf93-422f-a17e-9e2c0cda89a5,765,2025-02-03
score_002159,270,24aa56d1-2622-4920-98fa-a8faf41f112e,782,2025-04-04
score_002160,270,912df849-2079-471c-8425-c20885b8df15,420,2025-05-19
score_002161,270,1f10dac8-b9d1-41c7-b36f-b1418f357a7a,812,2025-03-30
score_002162,270,3fbfb14e-ddf3-41ea-8995-358b9f57d60b,1097,2025-02-15
score_002163,270,64381aca-9953-4516-a438-e09fcde560a1,1132,2024-12-18
score_002164,271,24072b30-7061-4194-ad82-fba185328aad,599,2025-02-11
score_002165,271,061e18fb-e635-42cb-b9d9-8678ec74508f,667,2025-05-07
score_002166,271,f8304275-6674-4f77-ad0e-0944e3b53fd9,850,2025-01-10
score_002167,271,a9903097-5498-44dc-ba73-6dfb94d5922b,907,2024-12-19
score_002168,271,dff9a396-195f-4985-8017-55fbca8279fd,956,2025-05-16
score_002169,271,18b8e77a-ddd4-43f6-a9c1-99d7d03e49b1,1091,2025-01-02
score_002170,271,274f59ed-6dbc-48f0-aec5-a19eff683f1b,667,2025-01-03
score_002171,271,b601b1f4-4b62-4050-92f6-a626765f42ce,811,2024-12-17
score_002172,271,db277722-7a36-4e11-8d7c-b42c6f40486a,822,2025-01-16
score_002173,271,d7f669ac-eca2-4996-be3a-00466d93503b,497,2025-05-31
score_002174,271,a6d298f0-40d8-4c4e-9f62-eec89b039115,1273,2025-01-12
score_002175,272,82b9b21c-4794-46b2-b482-b384e3ed01a6,418,2025-03-05
score_002176,272,67d839cf-b0a5-4929-b12f-b6c92b0ce1c1,990,2025-04-12
score_002177,272,7b3ae8f4-0e22-472e-972b-c76d52c2a7b0,1122,2025-05-02
score_002178,272,57d710bc-49fc-4bc9-a5d9-15569f3b630b,562,2025-05-06
score_002179,272,1428a5a0-de8a-495f-83bd-cbe4399ed3b0,1219,2025-04-20
score_002180,272,024ccfb5-2963-44d5-822a-74ad7305dc55,852,2025-01-20
score_002181,272,ef861e2e-1789-4a24-8e4f-abe147e5bcc2,447,2025-05-28
score_002182,272,ce352c93-9ef1-4a8a-a23e-29e2f1b1815e,811,2025-04-02
score_002183,273,0c188a2c-b5ce-4b70-b558-b7a4b7d8d278,891,2025-05-03
score_002184,273,b14e65a5-a23e-4132-aac1-3db6ad8aa85a,875,2025-03-28
score_002185,273,beca2a62-908f-4d33-8b17-7f851b752303,866,2025-02-01
score_002186,273,c6859b49-7279-48dd-8743-0f8a49254eb2,792,2024-12-31
score_002187,273,b6d2dd35-56a8-42da-837a-3bb4b536b45e,643,2025-05-20
score_002188,273,052ac530-2290-4862-bcda-3634eaa8abeb,1091,2025-02-13
score_002189,273,4593fd99-3bc6-4aa6-aec1-2a47aeb91e12,542,2025-02-13
score_002190,273,d3d002e6-8c11-48c8-a522-2f6a3f4acd26,736,2025-04-14
score_002191,273,05974a33-8192-407b-b94f-7b56067cd6c4,1225,2025-02-05
score_002192,273,bf9522f4-2679-467f-9ed9-b806c0c921d1,742,2025-01-26
score_002193,273,a36b9141-6733-4814-b719-47954c934617,422,2025-03-26
score_002194,273,39a15b62-76d9-47cf-bfe8-d55c22218147,938,2025-01-28
score_002195,273,a250a461-7679-4afd-93bc-bfa82782cdb3,340,2025-05-25
score_002196,274,8d885beb-84c0-4be0-ae2c-d51b72d5730b,915,2025-04-25
score_002197,274,88a514d6-3ee8-4d8d-91a6-562d19c3c5b4,893,2025-03-16
score_002198,274,7a91f21e-1d22-4a62-a9f2-0d34f3d8b566,694,2025-02-23
score_002199,274,7700f999-de47-4fb9-ab2c-4da05c254d0c,609,2025-02-25
score_002200,274,39bc4638-8eee-4283-b5c1-001ccc81b691,875,2025-04-26
score_002201,274,3eedce43-a1a2-4d9c-ac39-0cc1f7669301,854,2025-05-30
score_002202,275,36b25d10-a94f-4e07-8c0e-66aa970af31d,605,2025-04-10
score_002203,275,e59e612c-87b5-4ef2-9083-2245b75e5fc6,478,2025-01-29
score_002204,275,a3d5c373-80cd-45ed-966a-d0a2cbf92e8c,847,2025-04-08
score_002205,275,f48a7625-4893-401a-b997-348be7d2feb5,1154,2025-05-12
score_002206,275,536ccb2d-f5b7-483b-88a4-eff767916911,490,2025-02-24
score_002207,275,4de42477-d02d-4ade-a2aa-96bcda1f5623,574,2025-03-10
score_002208,275,43e187a2-a95d-49ec-8cd3-413bef40a21c,824,2024-12-26
score_002209,275,1f7f5cfa-ca40-44d4-ab36-b17a1624c8e8,583,2024-12-16
score_002210,275,33eb1b8f-d97b-485b-8335-e3df0a9a2cdc,1002,2025-03-29
score_002211,276,a79109c7-e5a8-4452-8a8c-e0834075c281,1066,2025-05-31
score_002212,276,1f10dac8-b9d1-41c7-b36f-b1418f357a7a,725,2025-05-19
score_002213,276,b8381c65-e64a-4f42-8c35-d901fd898741,292,2024-12-11
score_002214,276,c49be475-df4c-4f34-8a9a-707737bde9e5,1058,2025-03-25
score_002215,277,a8d7a50e-6da6-454a-b4bb-db0a2a35f618,1085,2024-12-19
score_002216,277,143a662e-0607-4bd5-945f-e60995ed6612,1081,2025-02-26
score_002217,277,788331ba-d205-474a-8375-6a7ddf4dc318,650,2025-03-20
score_002218,277,cb5bd985-5d29-45a0-8877-2ddd6c88bef5,1087,2025-03-13
score_002219,277,1bb76b97-5002-4db7-b73e-9cba0dbc1d7c,530,2025-02-25
score_002220,277,b20b4de1-5adf-42e3-8670-c415cd5d1d49,441,2025-03-08
score_002221,277,264a3f7b-8bd6-4352-873d-29d563e68374,959,2025-03-18
score_002222,277,178c87aa-d686-49fb-9621-7d6df6376ded,579,2025-03-07
score_002223,277,bae3ebae-95fa-49f4-ace5-21d239d82a1e,1051,2025-03-15
score_002224,278,4341cc12-c928-45e3-b540-b21d4a8e0935,770,2025-02-09
score_002225,278,bf700e3d-ddd3-4f82-866a-e4ddad3db59e,640,2025-01-05
score_002226,278,2908b47a-c53f-446d-9396-fcb2fb902500,414,2025-04-10
score_002227,278,fa5c3575-cc57-4e40-bf36-e35c335deb1b,995,2025-01-27
score_002228,278,a10db526-4616-4ffa-aeef-0abbd7be7eeb,849,2024-12-25
score_002229,278,76af1403-8d66-4c54-be94-9e8051ad31c5,675,2025-02-21
score_002230,278,ba1be44d-921e-4031-bc40-ef778dc7e9b0,920,2024-12-22
score_002231,278,bfb7e66c-ae95-4439-a79a-fc04c88a0ed8,910,2025-05-04
score_002232,279,99282ea0-c181-4f5f-92da-4401df7de12a,523,2025-05-01
score_002233,279,e95f539b-4f92-40d2-8ce2-fcee33954aa4,699,2025-03-22
score_002234,279,cb0206b7-eff3-4ca6-8026-07b34aa0701e,790,2025-05-18
score_002235,279,e5e09536-c22c-49d0-9a7b-e8f866127dd4,885,2025-05-19
score_002236,279,340f4173-432d-46aa-9bc3-d7531a54c3ea,509,2025-01-13
score_002237,279,b496994e-4991-43e3-b7f9-10c2e669053e,910,2025-05-12
score_002238,279,ce352c93-9ef1-4a8a-a23e-29e2f1b1815e,721,2025-05-21
score_002239,279,49a772db-6d5b-43f5-9f0f-bc51df3880c1,625,2025-05-09
score_002240,279,941011a3-1edd-4314-a086-1bec39ed646b,1007,2025-03-03
score_002241,279,b20b4de1-5adf-42e3-8670-c415cd5d1d49,972,2025-01-23
score_002242,279,03d56e3b-f155-4d6c-9c00-5e1a4113f890,1064,2025-05-29
score_002243,279,7ec8355d-2bf6-4c66-9325-253caea38f26,985,2025-04-19
score_002244,279,b9207613-d9a5-4960-abb7-56b8e66c8348,880,2024-12-14
score_002245,280,6546cafb-82bc-4a9c-b85c-54fa53ef3254,1067,2025-03-20
score_002246,280,75e0dd6f-1a4b-4079-843d-1a397388e113,1057,2025-04-19
score_002247,280,fa5c3575-cc57-4e40-bf36-e35c335deb1b,272,2025-04-14
score_002248,280,5b84e8ee-11b6-4995-a505-7f57d0838af1,702,2025-02-18
score_002249,281,ce352c93-9ef1-4a8a-a23e-29e2f1b1815e,792,2025-02-21
score_002250,281,d7ec6abc-b0a0-406b-a976-82c4f9049988,516,2025-04-19
score_002251,281,23ef7e8b-acef-444b-bb45-32c29eb1369c,1021,2025-04-09
score_002252,281,88b6c729-4d73-44d1-947c-6388bf3bbc16,590,2025-01-04
score_002253,281,2752a23a-1f3c-43f2-9a5d-5c098e048389,862,2025-01-02
score_002254,281,f14d59ac-bfc6-4e41-b0a5-1c4f26b22dde,1019,2025-02-18
score_002255,281,3efae065-f34b-4467-a052-5254eb69ea1c,587,2025-03-24
score_002256,281,db07c0fc-64d5-406a-b1b3-0b577aa5568c,908,2025-05-18
score_002257,281,bc529292-2fdc-4d21-bf1c-aac0c5dbb207,889,2025-04-20
score_002258,281,0a360330-5e7f-4dd2-94a5-1f851be39641,865,2025-05-27
score_002259,281,86dfe9d4-5afa-481f-8808-9918ac44c9c2,1014,2025-04-14
score_002260,282,0ddb8659-c0b3-4c46-9e38-3569bbf5df28,1204,2025-02-01
score_002261,282,ca8d731e-8666-40fd-a6b6-f9bb9b518620,833,2024-12-28
score_002262,282,853e1d8d-33c3-4ab5-8d42-3fb71bcb063f,830,2025-02-28
score_002263,282,be22c694-483d-40fb-a043-f0740c04c16c,570,2025-02-06
score_002264,282,aa1d2028-f645-4b30-84a6-be07d1746c99,1008,2025-04-26
score_002265,282,6e3add87-be02-4b23-b0f3-10fac8d022c6,868,2025-02-03
score_002266,283,246fa7c8-2268-475b-9486-f15d2b487e3b,857,2025-04-12
score_002267,283,a312365b-6acd-403a-8041-2d31dd6d28d5,1145,2025-02-02
score_002268,283,9a6724b0-59b8-44aa-958a-6f72798e410f,914,2025-04-16
score_002269,283,e5a54054-91fa-41af-abc4-f71e3c693e31,837,2024-12-24
score_002270,283,f604fba2-a88f-4383-a9bc-4938a166c113,577,2025-02-12
score_002271,283,79a4667d-ac0a-496c-9c57-c74971c2fa97,657,2025-04-20
score_002272,283,697ff57c-068f-4f87-a6e9-f30c4f62bbb1,1040,2025-01-14
score_002273,284,ab9cf33e-2f1f-4fd0-8ef8-b5ebd5b4241a,884,2025-05-24
score_002274,284,260a9157-e877-4905-9fd6-7c5a1aa75216,706,2025-01-12
score_002275,284,d31da276-fd27-4586-ace0-8e65bc5a1be2,1003,2025-02-04
score_002276,284,7faed42a-4f88-4a4c-8b13-c2dc19fdd580,872,2025-02-28
score_002277,284,06ce76c6-abe0-456f-9893-13db5d6bc15b,1136,2025-03-16
score_002278,284,daaa35fa-375a-48ba-ba44-c67059612a0a,662,2025-05-29
score_002279,284,cfa76515-793f-4312-88a4-72284b7cad8f,431,2025-01-11
score_002280,285,82a6f824-ec6d-47d7-9875-ae3c2dcb4c63,1233,2025-04-28
score_002281,285,609fbb9d-ef03-460a-9144-80685f5db8c2,596,2025-02-14
score_002282,285,67d839cf-b0a5-4929-b12f-b6c92b0ce1c1,1051,2025-05-26
score_002283,285,50210d96-ed53-477b-8df1-6557eda2a019,523,2025-01-26
score_002284,285,1076a043-a815-45be-9171-a8849db0c8a5,881,2025-03-24
score_002285,286,910f310f-391a-4d48-ac63-d11b2e4befaa,630,2025-02-22
score_002286,286,2752a23a-1f3c-43f2-9a5d-5c098e048389,849,2025-03-08
score_002287,286,b39db146-53ce-41b9-bbaf-344ad219f418,969,2025-02-08
score_002288,286,7700f999-de47-4fb9-ab2c-4da05c254d0c,1031,2025-01-02
score_002289,287,46879c48-7632-4c01-acd2-620408284afc,807,2025-03-28
score_002290,287,446d28cb-e8e5-42d0-8a43-fb2f0fe173e0,590,2025-01-08
score_002291,287,6508b722-3fdf-4434-95ed-7ee3d9c0b7da,952,2025-01-07
score_002292,288,35b945a7-871b-4788-af70-4bc191bfa770,1058,2024-12-12
score_002293,288,f5bc3c39-9906-4ef2-972e-c163498515be,1286,2025-05-31
score_002294,288,1a8584e4-b972-47f5-8991-3bf6bc2b46d5,477,2025-02-12
score_002295,288,4078968f-2a66-4f4e-9a6f-b756d4bf8948,754,2025-01-08
score_002296,288,03951738-0be2-4b50-b5bc-8176893a60dd,843,2025-01-13
score_002297,288,65f2d15a-add7-4c0a-9fea-fab6eeaf9050,1068,2024-12-18
score_002298,288,694bfe2f-4e85-4919-bc78-3cb600c6fbef,530,2024-12-05
score_002299,288,ce35174c-ce7a-4792-86a4-c9c98dcceae2,553,2025-01-28
score_002300,288,45cbcaba-dfe2-49af-8a26-eb1a7bc60c96,638,2025-04-29
score_002301,289,ce35174c-ce7a-4792-86a4-c9c98dcceae2,1010,2025-03-31
score_002302,289,6fba51de-189c-48ba-898b-09f9f51c116e,1121,2025-05-02
score_002303,289,12a87d6b-d88d-408f-8859-6c2d7fe24324,1021,2025-02-06
score_002304,289,2752a23a-1f3c-43f2-9a5d-5c098e048389,506,2024-12-25
score_002305,289,b24c4853-b115-4d23-bfe5-3ff2afa7b251,1278,2025-01-25
score_002306,289,453fda2c-5c10-45a6-bdb8-0a4957b37eba,510,2025-05-10
score_002307,289,db008d79-551a-4ebb-b9ed-0f31e3ddabc3,842,2025-02-03
score_002308,289,81f1d886-52fe-4ba8-a76f-117e8d7ace2d,759,2025-01-01
score_002309,289,b39db146-53ce-41b9-bbaf-344ad219f418,753,2025-04-29
score_002310,290,552a95f8-003c-4f0d-8c4a-f30fa185b7b9,937,2024-12-21
score_002311,290,6813e18c-c857-43ae-818f-1608e6133d43,830,2024-12-21
score_002312,290,9d0defdc-fb73-4a51-a072-2a634632bf60,934,2025-01-26
score_002313,290,ec70d6df-666c-4409-a3e2-f17668f55a5d,615,2025-05-29
score_002314,290,933e8d8e-bc10-4fd4-a3f5-ee153875047c,634,2025-02-01
score_002315,290,78e203b7-5a4f-4b51-be21-5b06c4ff0f03,793,2025-05-14
score_002316,290,2a0480b7-add0-48ac-9cde-22833cfcf8b4,722,2025-02-16
score_002317,290,1a8584e4-b972-47f5-8991-3bf6bc2b46d5,832,2025-04-29
score_002318,290,db07c0fc-64d5-406a-b1b3-0b577aa5568c,843,2024-12-26
score_002319,290,e8bf65c9-b45d-4cc5-a819-ced655607a9b,603,2025-02-12
score_002320,290,f53ce208-7d52-4bf6-b130-385368e7dd42,880,2025-02-11
score_002321,290,7354f1d4-9b9c-444a-9dfb-63922b5c77d0,1075,2025-03-06
score_002322,290,af5774d4-826e-4ea9-a50b-faed447702a4,392,2025-04-12
score_002323,291,edadc174-a2d6-40e4-a437-497c87612fcb,586,2025-05-29
score_002324,291,660b7db2-24a2-4ae0-8ee6-dfde1b516095,769,2025-04-21
score_002325,291,3977bea3-1599-451c-ac5a-1125c449b73b,873,2025-01-17
score_002326,291,11002964-40fd-41be-beaa-a3c162b07808,602,2025-05-20
score_002327,291,d593ab80-f8c7-4dcf-8a4e-dd3d4d15c4a3,688,2025-04-17
score_002328,291,3eb4e099-ec5b-4549-bd5c-78cf37419947,1006,2025-03-03
score_002329,291,35b1c8bc-5e3c-40eb-83ac-75e5012aeba4,852,2025-02-10
score_002330,291,1b09940f-c10c-4c4d-9d5c-c5b8b24c9868,987,2024-12-12
score_002331,291,d82910a0-9ce1-4c42-a6a1-540c016f806b,620,2025-04-20
score_002332,291,97b60e45-06fa-48f9-ba60-0e380f1ab1d9,997,2025-03-28
score_002333,291,e5e09536-c22c-49d0-9a7b-e8f866127dd4,701,2025-05-29
score_002334,292,b20b4de1-5adf-42e3-8670-c415cd5d1d49,994,2025-01-07
score_002335,292,a36b9141-6733-4814-b719-47954c934617,1070,2024-12-17
score_002336,292,5637d9fd-4129-4a47-8805-9934e1ce51e9,640,2025-04-01
score_002337,293,1f9e2d54-55fe-4217-8605-2ee81bf14e14,940,2024-12-25
score_002338,293,f7158f40-cdcd-4e6c-a7a5-af15cf862c6d,865,2025-03-28
score_002339,293,7404191b-a6b2-41a7-9d29-8cc455b0a9fb,1090,2025-02-26
score_002340,294,453fda2c-5c10-45a6-bdb8-0a4957b37eba,848,2025-05-06
score_002341,294,ac7c60ef-d668-4f60-ac58-6780e575a458,510,2025-02-16
score_002342,294,fb19f287-e793-4f2e-a484-f894230cb4ba,994,2025-01-29
score_002343,294,16505e38-de13-4dec-afb0-2f29abdb5252,681,2025-05-16
score_002344,294,ab829383-d3e3-42b7-9582-c9f8217f4b06,675,2025-03-01
score_002345,294,686aea99-d6c7-46f8-854c-38b0c94f7ebe,1068,2025-04-04
score_002346,294,0c1cfc5b-9d8a-4d57-b555-b3ee58e60faa,999,2025-03-20
score_002347,294,028349b8-485e-4679-80e4-0691ba763aaa,694,2024-12-10
score_002348,294,ac2b4af0-dc71-4847-a3ce-4964e1560c77,851,2024-12-25
score_002349,295,f5dd55c1-d68c-46ca-95e2-2406655e8be4,428,2024-12-06
score_002350,295,48399f06-71e1-4591-91f7-4dc9afe0c697,966,2025-03-12
score_002351,295,4ad8169e-5dd0-40ed-9761-40b1835f6330,466,2025-01-30
score_002352,295,cc50de46-adf2-4eea-a843-a7a9e47c2c27,755,2025-01-12
score_002353,295,c84b2f5f-5c53-4483-9c70-2fac058980da,695,2025-04-30
score_002354,295,8d932901-06bb-434f-98b4-c536ddd85d7d,690,2025-04-15
score_002355,295,9c1842b7-f02b-4de6-a66a-c55dc1cbf5ab,736,2025-03-13
score_002356,296,11b1ed96-c9f4-4957-9952-56da023e04ee,1075,2025-05-29
score_002357,296,b14e65a5-a23e-4132-aac1-3db6ad8aa85a,932,2025-03-18
score_002358,296,9d0fc145-670b-4e63-8cef-8902e7d81d3d,1044,2025-01-03
score_002359,296,e9874554-d9d9-4d3e-a7d1-b2c3dd18a4ea,1192,2025-05-25
score_002360,296,6b167fe3-4390-4c07-b9fc-62ad6beebf5c,373,2024-12-15
score_002361,296,5027883e-16ac-4f31-95aa-034b03aa11c3,289,2024-12-29
score_002362,296,530cca6c-96a8-4a2e-956f-d26760e210d1,838,2024-12-07
score_002363,296,3eb4e099-ec5b-4549-bd5c-78cf37419947,625,2025-03-24
score_002364,296,d2547ce6-3460-4ccf-b666-00f980fc29c2,1274,2024-12-20
score_002365,296,00563f38-a16a-46c6-b4ac-44bb0e52e4c8,971,2025-03-21
score_002366,296,ce35174c-ce7a-4792-86a4-c9c98dcceae2,443,2025-01-19
score_002367,296,ae32fe60-4644-4dcc-8887-625667811a9a,929,2025-03-05
score_002368,297,ec754945-24e8-4779-95cf-b6d5f2fd60d5,547,2025-04-10
score_002369,297,adbad9c7-b835-4487-be36-2028b37dc1fb,1255,2025-01-17
score_002370,297,39358469-aaa7-4967-9ead-14cd5abb80ec,805,2025-03-30
score_002371,297,e0a1bef5-91b4-4f52-877e-21e1322ee834,982,2025-04-20
score_002372,297,f48a7625-4893-401a-b997-348be7d2feb5,824,2025-02-18
score_002373,297,ba0be4fd-4c2b-42b3-8207-827879c38f8d,870,2025-01-14
score_002374,298,4b2e2426-44b4-410b-a074-e699ecb62ccf,1161,2024-12-31
score_002375,298,472f86f1-d2f2-416e-87d5-54c8d94a4fcb,989,2025-03-10
score_002376,298,ac7c60ef-d668-4f60-ac58-6780e575a458,1075,2025-04-01
score_002377,298,1f7f5cfa-ca40-44d4-ab36-b17a1624c8e8,849,2025-05-24
score_002378,298,d5cdc5bb-ad0b-4404-9e6b-198087387c79,942,2025-03-14
score_002379,298,a79109c7-e5a8-4452-8a8c-e0834075c281,682,2025-01-12
score_002380,298,35eebda9-91ae-489f-9d33-210cb49a173d,791,2025-03-12
score_002381,299,c3595fc8-6796-4322-a2fc-669508d54a2f,924,2025-04-21
score_002382,299,1428a5a0-de8a-495f-83bd-cbe4399ed3b0,879,2025-03-22
score_002383,299,97b60e45-06fa-48f9-ba60-0e380f1ab1d9,602,2025-02-04
score_002384,300,c1a5992f-dd8d-4279-aee3-2c07b4fc2459,936,2025-02-14
score_002385,300,3eb4e099-ec5b-4549-bd5c-78cf37419947,1032,2025-02-24
score_002386,300,b92755da-88c3-40ac-8df0-2febc7649f3f,527,2025-05-16
score_002387,300,c6d6ee30-2737-493e-8d09-baf41cd30ece,1046,2025-01-30
score_002388,300,2883e606-35a9-4431-8079-49dcd7f0f747,1162,2025-02-06
score_002389,300,6339184b-6706-42b5-92b2-6fe33e6f2bde,1260,2025-03-29
score_002390,300,00a078a1-dffc-4bf4-9db7-fa8c32a03bb8,1200,2025-02-07
score_002391,301,bf8577b1-189f-4bbf-bc96-a2f3b772a7ec,987,2025-04-06
score_002392,301,7c61a605-84bb-4a44-9c05-caefe86ace6c,410,2025-04-25
score_002393,301,0c67f898-edbb-4693-b535-d1e8ad084dde,677,2025-04-03
score_002394,301,537807ef-fb3f-4561-b788-bf7d0bd241b9,780,2025-03-04
score_002395,301,cde7cdec-7629-4b57-95cb-a0ba91b3f977,1196,2025-04-27
score_002396,301,7ec8355d-2bf6-4c66-9325-253caea38f26,526,2025-03-06
score_002397,301,bc9cd959-50d0-4f52-bcb1-fd7d21faba3c,644,2025-05-30
score_002398,301,143a662e-0607-4bd5-945f-e60995ed6612,915,2025-05-10
score_002399,301,bf3c6c9b-a25b-4c9b-b563-fe61c2af965a,343,2025-02-13
score_002400,302,0100441e-3f50-4801-a685-bad681579acd,775,2025-03-22
score_002401,302,a52a7eae-3cd0-4379-adbd-f457d4586629,818,2025-01-03
score_002402,302,85e2fb04-46d9-4eae-8583-058098f72b0c,885,2025-02-26
score_002403,302,3efae065-f34b-4467-a052-5254eb69ea1c,815,2025-03-26
score_002404,302,234dea7a-bcf3-4e5d-bc5c-130d1b892e33,965,2025-02-24
score_002405,302,c288bb1e-541d-4dd8-82ca-894650bbe8b4,885,2025-01-19
score_002406,302,6cc95ffe-8b7e-487c-868a-7cef4c344b12,674,2024-12-17
